2.307550987092460204e+00
2.300046005627004231e+00
2.292013911212362753e+00
2.282358000191246461e+00
2.270035338111040080e+00
2.253913333503211547e+00
2.232802040693236734e+00
2.205778377085197306e+00
2.172440574663441204e+00
2.132416182901801349e+00
2.077265826667227255e+00
2.002629473078541444e+00
1.911108982272264445e+00
1.824658227039546610e+00
1.727196670160060954e+00
1.638569644311579365e+00
1.565844828399216349e+00
1.506068718142625773e+00
1.457787868453235269e+00
1.418609243340608561e+00
1.386299343007366902e+00
1.359179066085233867e+00
1.335974560278218037e+00
1.315857110227026672e+00
1.298223785510877359e+00
1.282594560486514323e+00
1.268582565755378866e+00
1.255936274077834147e+00
1.244423278221269857e+00
1.233892914362070048e+00
1.224228424451700104e+00
1.215286573258841818e+00
1.206958543781827098e+00
1.199193781468926412e+00
1.191909552165647757e+00
1.185053379797353923e+00
1.178592670436312551e+00
1.172477131028000885e+00
1.166697186122580332e+00
1.161181811334156322e+00
1.155930341380398518e+00
1.150914353023215098e+00
1.146113804564243388e+00
1.141493887254377615e+00
1.137051535452284545e+00
1.132779797766266805e+00
1.128654722396920329e+00
1.124654716653067821e+00
1.120769128566835082e+00
1.116982963572188181e+00
9.916589367316990256e-01
6.364439429669845882e-01
2.971195993354407983e-01
2.241457026088383153e-01
1.845074960189621582e-01
1.576416565945780723e-01
1.376487808302044868e-01
1.212648119232276611e-01
1.076468911260457240e-01
9.605995937613998059e-02
8.583586326255122911e-02
7.672756238238567783e-02
6.837439812186014987e-02
6.093852378842534723e-02
5.416939620399938149e-02
4.846117383993526345e-02
4.321065691169124340e-02
3.857583510575861296e-02
3.431494551477953792e-02
3.082264307247497420e-02
2.764494922054681544e-02
2.490198117873926656e-02
2.246804544758960326e-02
2.029371907133836056e-02
1.831381600108792848e-02
1.681015126814600080e-02
1.528485278775006811e-02
1.398054919015366375e-02
1.283100708678830415e-02
1.184142553375284318e-02
1.091396993575560921e-02
1.009470006935838000e-02
9.384506915322584145e-03
8.734397110302091760e-03
8.161560948703881074e-03
7.658979371182973034e-03
7.236388017545544726e-03
6.809590344435092341e-03
6.480188712175287934e-03
6.150528462213270854e-03
5.863953293311813079e-03
5.620511416498451956e-03
5.372612064625506036e-03
5.177940776775358245e-03
4.988010778416958682e-03
4.814383372765250295e-03
4.665776082419608416e-03
4.530900617438175272e-03
4.400245417367308794e-03
4.286049922595294541e-03
